rank,song,pattern
1000,"슈브 니구라스",S12
1001,"인디스트럭터블",S17
1002,"크로스 오버 feat. LyuU",D23
1003,"라 그랑 블루",S18
1004,"아클루오이아스",D26
1005,"얼티메이텀",D25
1006,"슬랩스틱 파르페",S10
1007,"브레인 파워",D08
1008,"마타도르",S21
1009,"페이브 가든",S16
1010,"슈퍼 카프리시오",S12
1011,"러브 이즈 어 데인저 존 pt.2",D24
1012,"Re：엔드 오브 어 드림",D18
1013,"브레인 파워",D24
1014,"스타드림 (feat. Romelon)",D22
1015,"유포리아닉 - SHORT CUT -",D19
1016,"사이먼 세이즈, 유로댄스!! (feat. Sara☆M)",S04
1017,"어콰이어",D12
1018,"파이널 오디션 에피소드 2-X",S23
1019,"라크리모사",D22
1020,"까르멘 버스",S18
1021,"시간의 회랑 라비린스",D18
1022,"크로스 타임",D11
1023,"헬파이어",S18
1024,"인피니티",S21
1025,"시간의 회랑 라비린스",D26
1026,"아마겟돈",S19
1027,"어나이얼레이터 메소드",S19
1028,"스위트로닉",S05
1029,"디스트릭트 1",S15
1030,"슬램",S20
1031,"블랙스완",S15
1032,"BS파워 익스플로전",D23
1033,"크로스 레이 (feat. 月下Lia)",S12
1034,"트위스트 오브 페이트 (feat. Ruriling)",S16
1035,"HTTP",S21
1036,"텔링 포츈 플라워",S23
1037,"시그너스",S17
1038,"얼론",D16
1039,"크로스 타임",D20
1040,"할시온",D20
1041,"파괴",D23
1042,"사라반드",D18
1043,"요그 소토스",S21
1044,"캐논 디",S20
1045,"사월",S17
1046,"크리스마스의 기억",C
1047,"러브 이즈 어 데인저 존",S19
1048,"크로스 타임",D22
1049,"디그니티",S22
1050,"아이올라이트 스카이",D24
1051,"오벨리스크",D15
1052,"리얼리티",D15
1053,"포가튼 뱀파이어",S13
1054,"이렐리아",D26
1055,"파파시토 (feat.  KuTiNA)",S20
1056,"아이올라이트 스카이",S16
1057,"오벨리스크",S17
1058,"클럽 나이트",S22
1059,"더 레버리",S17
1060,"어 사이트 데 라 루",D19
1061,"체이스 미",D18
1062,"건 락",D24
1063,"더 레버리",D18
1064,"Re：엔드 오브 어 드림",S12
1065,"배틀 넘버원",D24
1066,"로봇 배틀",S22
1067,"댄스 위드 미",D18
1068,"얼론",D18
1069,"니알라토텝",S17
1070,"타이밍",S18
1071,"헬파이어",S22
1072,"테프리스",S17
1073,"갤럭시 컬랩스",D20
1074,"크로스 레이 (feat. 月下Lia)",D20
1075,"소서리스 엘리제",S21
1076,"펌프 미 아마데우스",D24
1077,"윌 오 더 위스프",D25
1078,"저스트 홀드 온 (To All Fighters)",D22
1079,"텔링 포츈 플라워",S17
1080,"미스터 라푸스",S15
1081,"마왕",S06
1082,"클리너",S17
1083,"1949",S23
1084,"팔랑크스 "RS2018 edit"",S19
1085,"엑시던트",D20
1086,"김치 핑거즈",S20
1087,"킵 온!",S21
1088,"풀 문",D20
1089,"알레그로 콘 뿌오코 - FULL SONG -",S18
1090,"BS파워 익스플로전",S12
1091,"파사칼리아",D22
1092,"트로피카닉",S07
1093,"까르멘 버스",S21
1094,"아이올라이트 스카이",S22
1095,"유 갓 미 락킹",S17
1096,"패러독스 - SHORT CUT -",S21
1097,"듀얼 레이싱 <레드 vs 블루>",S18
1098,"블랙스완",S12
1099,"퍼더",S18
1100,"아이 원트 유",S17
1101,"업 앤 업 (Produced by AWAL)",S17
1102,"팝 시퀀스",D23
1103,"천년이 지나서",S12
1104,"드림 투 나이트메어",D23
1105,"천년이 지나서",S07
1106,"왈츠 오브 도지",S17
1107,"임프린팅",S21
1108,"캐논 X.1",S20
1109,"파사칼리아",S19
1110,"Re：엔드 오브 어 드림",D25
1111,"터키 행진곡 -미니멀튠즈-",S10
1112,"알레그로 콘 뿌오코",S17
1113,"킵 온!",S13
1114,"크로스 오버 feat. LyuU",S07
1115,"슈퍼 판타지",D12
1116,"V3",D24
1117,"슈퍼 카프리시오",S07
1118,"레드 스노우",S19
1119,"베토벤 바이러스",C
1120,"네이티브",S20
1121,"스타 커맨드",D22
1122,"퀸 오브 더 레드",S18
1123,"그로스",D23
1124,"폴른 엔젤",S19
1125,"러브 이즈 어 데인저 존 2 - FULL SONG -",S20
1126,"팬텀 -인터메조-",S22
1127,"테디베어",C
1128,"포가튼 뱀파이어",S18
1129,"테일즈 오브 펌프니아",D18
1130,"포세이돈",S15
1131,"소서리스 엘리제",S04
1132,"퀸 오브 더 레드",S15
1133,"트래블 투 퓨처",S17
1134,"히페리온",S17
1135,"가고일",D23
1136,"에러코드: 0",S19
1137,"굿텍",D12
1138,"우편마차",S15
1139,"텔링 포츈 플라워",D23
1140,"위키드 레전드",S20
1141,"프렌드",D17
1142,"웨딩 크래셔",D13
1143,"HTTP",S17
1144,"BS파워 익스플로전",S08
1145,"퍼센트 엑스",S20
1146,"비행기",S03
1147,"네이팜",S19
1148,"건 락",S20
1149,"임프린팅",S08
1150,"라이프 이즈 피아노",D18
1151,"코스믹 레일로드",S21
1152,"헤스티아",S10
1153,"바로크 바이러스 - FULL SONG -",S21
1154,"어콰이어",C
1155,"디멘트 ~에프터 레전드~",D24
1156,"배드 애플!! feat. Nomico",D20
1157,"오벨리스크",S15
1158,"크로스 소울",S08
1159,"캉-캉 ~Orpheus in The Party Mix~",D15
1160,"베들램",D20
1161,"베들램",S22
1162,"라크리모사",D18
1163,"슈브 니구라스",S21
1164,"유 갓 투 노우",S20
1165,"아발란치",S19
1166,"갤럭시 컬랩스",D16
1167,"테이크 아웃",S17
1168,"보카",D21
1169,"키메라",C
1170,"클레마티스 랩소디아",S18
1171,"트래블 투 퓨처",D23
1172,"캉-캉 ~Orpheus in The Party Mix~ - SHORT CUT -",D23
1173,"데사파레세르",D23
1174,"트라이브 어택커",C
1175,"러브 이즈 어 데인저 존",S17
1176,"슈퍼 판타지",S19
1177,"또다른 진심",D21
1178,"프라임 타임",S21
1179,"파이널 오디션 에피소드 2-X",D24
1180,"패러독스",S26
1181,"라젠스키 캉캉",S16
1182,"임프린팅",D21
1183,"포가튼 뱀파이어",S08
1184,"시그너스",D18
1185,"체이스 미",D23
1186,"배드 애플!! feat. Nomico",D18
1187,"니힐리즘 - 어나더 버전 -",S18
1188,"포가튼 뱀파이어",D14
1189,"사라반드",S19
1190,"알레그로 퓨리오소",S20
1191,"하트 래빗 코스터",S23
1192,"트래블 투 퓨처",S19
1193,"하우스플랜",D16
1194,"엑스트라바간자",S11
1195,"소서리스 엘리제",S23
1196,"아르카나 포스",D20
1197,"사월",S14
1198,"유어 마인드",S17
1199,"페이브 가든",S19
1200,"크로스 레이 (feat. 月下Lia)",D14
1201,"락 더 하우스",S08
1202,"아클루오이아스",D24
1203,"블루이쉬 로즈",S03
1204,"사라반드",D24
1205,"리무버블 디스코",S15
1206,"알레그로 콘 뿌오코 - FULL SONG -",S23
1207,"스멜스 라이크 어 초콜릿",S09
1208,"엘리제",S04
1209,"마왕",S12
1210,"치킨 윙",S20
1211,"니힐리즘 - 어나더 버전 -",S21
1212,"하트 래빗 코스터",S21
1213,"네메시스",S07
1214,"로그인",S18
1215,"하우스플랜",S17
1216,"조깅",D22
1217,"V3",S17
1218,"러브 이즈 어 데인저 존",D21
1219,"우라늄",S19
1220,"포인트 제로 2",D15
1221,"파파시토 (feat.  KuTiNA)",D16
1222,"헤드리스 치킨",S19
1223,"하드코어 오브 더 노스",S18
1224,"니알라토텝",D23
1225,"크리스마스의 기억",S08
1226,"슈샤",C
1227,"포세이돈",S21
1228,"금혼식",S19
1229,"야누스",S20
1230,"부크",S20
1231,"슈샤",S14
1232,"슈퍼 스타일린",D17
1233,"미토츠다이라",D19
1234,"라이징 스타",D17
1235,"미스 에스 스토리",S19
1236,"더 레버리",D22
1237,"더 레볼루션",S12
1238,"무혼 2",S18
1239,"포인트 제로 2",D20
1240,"요! 세이!! 페어리!!!",S03
1241,"팔로우 미",S17
1242,"배드 애플!! feat. Nomico",S03
1243,"브로큰 카르마 (PIU EDIT)",S16
1244,"유어 마인드",S21
1245,"비디오 아웃 씨",D23
1246,"파파시토 (feat.  KuTiNA)",D11
1247,"그녀는 피자를 좋아해",S21
1248,"트로피카닉",D18
1249,"인피니티",D23
1250,"시간의 회랑 라비린스",D22
1251,"유 앤 아이",D20
1252,"포인트 제로 원",D17
1253,"윈터",S12
1254,"트란사칼리아",S16
1255,"얼론",S03
1256,"디그니티",S17
1257,"코스믹 레일로드",D19
1258,"펌트리스 8비트 ver.",C
1259,"조나단의 꿈",D19
1260,"설탕음모론",D20
1261,"클럽 나이트",S19
1262,"키메라",D26
1263,"트로피카닉",D13
1264,"레이지 오브 파이어",S16
1265,"HTTP",S14
1266,"슈퍼 판타지",S20
1267,"위스퍼",S02
1268,"모페모페",D19
1269,"디스트릭트 1",D17
1270,"알테일",S09
1271,"배드 애플!! feat. Nomico",S19
1272,"위치 닥터",S19
1273,"파파시토 (feat.  KuTiNA)",S16
1274,"엠페러",S16
1275,"파이널 오디션 에피소드 2-1",S22
1276,"1950",D27
1277,"킵 온!",D20
1278,"패스터 Z",D23
1279,"아발란치",D25
1280,"프라임 타임",S23
1281,"배니쉬",D22
1282,"비행기",S01
1283,"김치 핑거즈",S17
1284,"하트 래빗 코스터",S17
1285,"히아신스",S22
1286,"파파시토 (feat.  KuTiNA)",D14
1287,"갤럭시 컬랩스",D24
1288,"스콜피온 킹",D16
1289,"바이올렛 퍼퓸",D12
1290,"하우스플랜",S09
1291,"이그니스 패터스(DM Ashura 믹스)",D23
1292,"파사칼리아",D14
1293,"리펜턴스",D23
1294,"포가튼 뱀파이어",D17
1295,"라그나로크",S21
1296,"파이렛",S04
1297,"갓 모드 2.0 feat. Skizzo",S17
1298,"아마겟돈",D24
1299,"어 사이트 데 라 루",S11
1300,"아르카나 포스",D17
1301,"립톤 스트라이크",D23
1302,"웨딩 크래셔",D23
1303,"니알라토텝 - SHORT CUT -",S22
1304,"트란사칼리아",S19
1305,"네메시스",S10
1306,"스타드림 (feat. Romelon)",S10
1307,"아마겟돈",S16
1308,"에러코드: 0",S23
1309,"할로윈 파티 ~Multiverse~",C
1310,"도나텔로",S13
1311,"미스터 라푸스",S13
1312,"라스트 리버스",D08
1313,"야누스",S17
1314,"제로아이즈",S21
1315,"스멜스 라이크 어 초콜릿",S16
1316,"까르멘 버스",S16
1317,"인피니티",S15
1318,"사월 - SHORT CUT -",S22
1319,"시간의 회랑 라비린스",S13
1320,"페이브 가든",D18
1321,"테이크 아웃",S11
1322,"월광",S11
1323,"클리너",S13
1324,"아이스 오브 데스",S17
1325,"더 레버리",S11
1326,"헬파이어",D23
1327,"데스티네이션",S13
1328,"알레그로 콘 뿌오코",D23
1329,"인디스트럭터블",D20
1330,"할시온",D24
1331,"위키드 레전드",S10
1332,"폴른 엔젤",S17
1333,"디스트릭트 1",S19
1334,"엑스트라바간자",S08
1335,"에러코드: 0",S25
1336,"우라늄",D17
1337,"캐논 디",S17
1338,"네메시스",S18
1339,"모노리스",S21
1340,"임프린팅",S04
1341,"더 레볼루션",S17
1342,"슈퍼 카프리시오",D19
1343,"슬랩스틱 파르페",S07
1344,"임프린팅",S11
1345,"아모르 파티",S04
1346,"슈브 니구라스",S16
1347,"크리스마스의 기억",S14
1348,"클리너",D25
1349,"스위트로닉",D18
1350,"리펜턴스",D17
1351,"사라반드",S20
1352,"니알라토텝",S18
1353,"탑 시티",S20
1354,"레이지 오브 파이어",S18
1355,"러브 이즈 어 데인저 존 pt.2",S15
1356,"블레이징",S17
1357,"배니쉬",D24
1358,"조깅",D07
1359,"테이크 아웃",S20
1360,"스타 커맨드",D23
1361,"틸 디 엔드 오브 타임",D16
1362,"글로리아",D18
1363,"텔링 포츈 플라워",S21
1364,"시그너스",S21
1365,"굿 나이트",D24
1366,"포인트 제로 2",S21
1367,"아이올라이트 스카이",S20
1368,"윈터",S16
1369,"하드코어 오브 더 노스",D22
1370,"날아올라",D21
1371,"클리너",D26
1372,"갓 모드 feat. Skizzo",S20
1373,"캉-캉 ~Orpheus in The Party Mix~ - SHORT CUT -",D13
1374,"라이크 미",S19
1375,"리펜턴스",D26
1376,"파괴",D19
1377,"엘리제",S18
1378,"우라늄",D20
1379,"필 마이 해피니스",S17
1380,"스타 커맨드",S19
1381,"아모르 파티",S02
1382,"라 그랑 블루",D20
1383,"닥터 엠",S06
1384,"다람쥐 헌 쳇바퀴에 타고파",D22
1385,"데인저 & 데인저",D23
1386,"위치 닥터",S21
1387,"슈가 플럼",S19
1388,"리무버블 디스코",C
1389,"프렌드",D25
1390,"잣",S20
1391,"얼론",S01
1392,"금혼식",S16
1393,"레드라인",D22
1394,"브레인 파워",C
1395,"드림 투 나이트메어",S19
1396,"암피트리온",S18
1397,"서든 로맨스 [PIU Edit]",D15
1398,"트리튬",S20
1399,"인디스트럭터블",S19
1400,"쥬핀",D25
1401,"엑스트라바간자",S19
1402,"슈샤",S05
1403,"크로스 레이 (feat. 月下Lia)",S07
1404,"네메시스",S16
1405,"클리너",D20
1406,"진공",D25
1407,"이미지네이션",S15
1408,"조나단의 꿈",S16
1409,"락 더 하우스",D13
1410,"스타드림 (feat. Romelon)",D11
1411,"알레그로 퓨리오소",S18
1412,"아발란치",S16
1413,"파사칼리아",S12
1414,"데스티네이션",S17
1415,"오버 더 호라이즌",S20
1416,"락 더 하우스 - SHORT CUT -",S18
1417,"캐논 디",S21
1418,"팬텀 -인터메조-",S19
1419,"스멜스 라이크 어 초콜릿",S06
1420,"파사칼리아",D23
1421,"퀸 오브 더 레드",S07
1422,"롤링 크리스마스",D22
1423,"퍼센트 엑스",S18
1424,"레이지 오브 파이어",D17
1425,"유령의 축제 2 (Sneak)",S16
1426,"갓 모드 feat. Skizzo",D17
1427,"베토벤 바이러스",S17
1428,"킬 뎀!",S18
1429,"파이어 오브 데스티니",D22
1430,"바이올렛 퍼퓸",C
1431,"슬랩스틱 파르페",S16
1432,"요로피쿠 피쿠요로 !",S10
1433,"오르비트 스테빌라이저",S16
1434,"타이밍",D16
1435,"위엑닥바",D24
1436,"천년이 지나서",D20
1437,"라이프 이즈 피아노",S10
1438,"굿 나이트",D06
1439,"월광",S18
1440,"프라임 타임",S15
1441,"킬 뎀!",S15
1442,"바로크 바이러스 - FULL SONG -",S18
1443,"풀 문 - FULL SONG -",S20
1444,"슈브 소토스",S25
1445,"하트 어택",S16
1446,"파사칼리아",S08
1447,"파이널 오디션 에피소드 2-2",S22
1448,"펌트리스 꽈뜨로",S13
1449,"파반느",D22
1450,"크로스 오버 feat. LyuU",D19
1451,"스타드림 (feat. Romelon)",D19
1452,"레미니센스",C
1453,"패러독스 - SHORT CUT -",D26
1454,"헬파이어",D10
1455,"왈츠 오브 도지",S14
1456,"유토피아",S17
1457,"갓 모드 feat. Skizzo",S18
1458,"데스티네이션",S20
1459,"롤링 크리스마스",C
1460,"진공 청소기",S25
1461,"쇼다운",D11
1462,"저스트 홀드 온 (To All Fighters)",S16
1463,"유어 마인드",D18
1464,"스콜피온 킹",S19
1465,"크로스 레이 (feat. 月下Lia)",D23
1466,"리얼리티",S17
1467,"펌트리스 꽈뜨로",S20
1468,"웨딩 크래셔",D19
1469,"캐논 디",S03
1470,"락 더 하우스",D18
1471,"카오스 어게인",D26
1472,"타임 어택 <블루>",S15
1473,"클루",D18
1474,"헤드리스 치킨",D17
1475,"미토츠다이라",S18
1476,"트래블 투 퓨처",D21
1477,"디그니티",D24
1478,"탄탄멘",D24
1479,"김치 핑거즈",D17
1480,"비메라",S24
1481,"라티노 바이러스",S09
1482,"립톤 스트라이크",S16
1483,"소서리스 엘리제",D24
1484,"스타트 온 레드",S16
1485,"금혼식",S09
1486,"업 앤 업 (Produced by AWAL)",D18
1487,"팝 시퀀스",S15
1488,"글로리아",D21
1489,"까르멘 버스",D20
1490,"사라반드",D21
1491,"이미지네이션",D16
1492,"파괴",S09
1493,"베들램",D24
1494,"아클루오이아스",S15
1495,"라이프 이즈 피아노",S19
1496,"코스미컬 리듬",D15
1497,"베들램",D15
1498,"팔로우 미",S04
1499,"라라",S14
1500,"필 마이 해피니스",S11
1501,"에브리바디 갓 투 노우",S21
1502,"트위스트 오브 페이트 (feat. Ruriling)",S10
1503,"아이 원트 유",D18
1504,"겟 유어 그루브 온",D22
1505,"아클루오이아스",D17
1506,"실루엣 이펙트 - SHORT CUT -",D17
1507,"굿 나이트",S03
1508,"가고일",S07
1509,"베토벤 바이러스",D24
1510,"배니쉬",D10
1511,"립톤 스트라이크",S19
1512,"월광",S19
1513,"틸 디 엔드 오브 타임",S13
1514,"무브 댓 바디!",S12
1515,"조나단의 꿈",S18
1516,"아드레날린 블래스터",S18
1517,"트위스트 오브 페이트 (feat. Ruriling)",D10
1518,"비트 오브 더 워",D24
1519,"러브 이즈 어 데인저 존 2 - FULL SONG -",D21
1520,"팝 시퀀스",S21
1521,"라 그랑 블루",S12
1522,"로키",D20
1523,"키메라",S18
1524,"펌프 미 아마데우스",S18
1525,"퍼더",S16
1526,"포인트 제로 원",S16
1527,"크로싱 델타",D14
1528,"아드레날린 블래스터",D23
1529,"킵 온!",S06
1530,"인디스트럭터블",D15
1531,"캉-캉 ~Orpheus in The Party Mix~",D23
1532,"요그 소토스",D24
1533,"캐논 디",D23
1534,"페이브 가든",D21
1535,"캉-캉 ~Orpheus in The Party Mix~",S21
1536,"파이널 오디션 에피소드 2-2",S21
1537,"설탕음모론",C
1538,"유포리아닉 - SHORT CUT -",S10
1539,"네크로맨시",S10
1540,"모멘트 데이",D16
1541,"파이렛",S02
1542,"제로아이즈",D25
1543,"타이밍",D11
1544,"V3",S06
1545,"아이스 오브 데스",S11
1546,"하트 래빗 코스터",D18
1547,"실루엣 이펙트",D20
1548,"가장신자",S09
1549,"로그인",S20
1550,"시그너스",D23
1551,"크로스 소울",D12
1552,"마리아",S16
1553,"스마일 다이어리",S11
1554,"우편마차",S04
1555,"갓 모드 feat. Skizzo",S13
1556,"엑스트리",S20
1557,"유 갓 미 크레이지",S18
1558,"요그 소토스",S09
1559,"크로스 소울",D20
1560,"오버 더 호라이즌",S14
1561,"체이스 미",S03
1562,"트위스트 오브 페이트 (feat. Ruriling)",D17
1563,"스켑틱",D22
1564,"텔링 포츈 플라워",S13
1565,"루시드(PIU Edit)",S19
1566,"레드 스완",S18
1567,"미스터 라푸스",D16
1568,"더 레볼루션",S19
1569,"프라임",D16
1570,"포세이돈",D16
1571,"태동",S20
1572,"네크로맨시",D23
1573,"디그니티",D17
1574,"레드 스완",D22
1575,"스켑틱",S12
1576,"텔링 포츈 플라워",S19
1577,"천년이 지나서",S18
1578,"야누스",S12
1579,"바로크 바이러스",D20
1580,"비",D23
1581,"사람들은 몰랐다네",D17
1582,"배드 애플!! feat. Nomico - FULL SONG -",D22
1583,"겟 업",S21
1584,"우츠시요 노 카제 feat. Kana",S17
1585,"1950",S16
1586,"윈드밀",S08
1587,"스마일 다이어리",D09
1588,"가장신자",S16
1589,"슈샤",S10
1590,"라스트 리버스",D18
1591,"비트 더 고스트",S20
1592,"클루",S18
1593,"스마일 다이어리",D17
1594,"사람들은 몰랐다네",S16
1595,"라젠스키 캉캉",S20
1596,"이스케이프",D19
1597,"레드라인",D16
1598,"월광",S08
1599,"클럽 나이트",D18
1600,"립톤 스트라이크",D17
1601,"슈퍼 카프리시오",D23
1602,"요그 소토스",D18
1603,"파이어 누들 챌린지",S23
1604,"비트 오브 더 워",S21
1605,"크로싱 델타",D18
1606,"치킨 윙",D22
1607,"브로큰 카르마 (PIU EDIT)",S21
1608,"포스 오브 라",S12
1609,"기타 맨",S20
1610,"무혼 2",D21
1611,"제로아이즈",S17
1612,"캉-캉 ~Orpheus in The Party Mix~",S16
1613,"슬랩스틱 파르페",S19
1614,"모페모페",D24
1615,"임프린팅",D16
1616,"라이크 미",D20
1617,"바이올렛 퍼퓸",D18
1618,"싸이클링!",D16
1619,"히페리온",D18
1620,"엑스트라바간자 - SHORT CUT -",D23
1621,"러브 이즈 어 데인저 존(Cranky 믹스)",D20
1622,"리무버블 디스코",D16
1623,"윈드밀",S17
1624,"텔링 포츈 플라워",D20
1625,"크로스 소울",D24
1626,"셀피쉬니스",D20
1627,"러브 이즈 어 데인저 존(Cranky 믹스)",D23
1628,"풀 문 - FULL SONG -",S22
1629,"아이스 오브 데스",D20
1630,"시그너스",S11
1631,"스톰",S04
1632,"슈가 플럼",D17
1633,"유포리아닉 - SHORT CUT -",S04
1634,"이미지네이션",S18
1635,"퍼더",D25
1636,"트래블 투 퓨처",S11
1637,"라그나로크",D17
1638,"유 앤 아이",D24
1639,"아클루오이아스",S17
1640,"뷰티플라이어",S04
1641,"네크로맨시",S18
1642,"굿 나이트",D22
1643,"유령의 축제 2 (Sneak)",D20
1644,"야근",S20
1645,"파파 곤잘레스",S16
1646,"프라임",S16
1647,"팬텀",S19
1648,"라 그랑드 루즈",S20
1649,"스타드림 (feat. Romelon)",S06
1650,"닥터 엠",S14
1651,"유 갓 투 노우",S17
1652,"블랙스완",S16
1653,"클레마티스 랩소디아",D19
1654,"배드 애플!! feat. Nomico - FULL SONG -",S17
1655,"윈터",S04
1656,"제로아이즈",D18
1657,"레이브 언틸 디 어스 엔드",S17
1658,"엑스트라바간자",S13
1659,"사월",S19
1660,"부크",S16
1661,"레드 스노우",S16
1662,"리펜턴스",D20
1663,"캐논 디",D17
1664,"네크로맨시",S20
1665,"사월",D17
1666,"더 레볼루션",D22
1667,"이미지네이션",S19
1668,"굿 나이트 - FULL SONG -",S21
1669,"폴른 엔젤",D20
1670,"스콜피온 킹",D20
1671,"클레마티스 랩소디아",D16
1672,"아드레날린 블래스터",S15
1673,"아이디얼라이즈드 로맨스 ",S16
1674,"가장신자",S21
1675,"모노리스",S15
1676,"디제이 오타다",D20
1677,"니알라토텝",S21
1678,"데인저 & 데인저",D18
1679,"우라늄",S15
1680,"크로스 소울",D18
1681,"어웨이크닝",D17
1682,"바로크 바이러스",D18
1683,"아마겟돈",D21
1684,"팔랑크스 "RS2018 edit"",S15
1685,"헤스티아",D21
1686,"배드 애플!! feat. Nomico - FULL SONG -",S14
1687,"요로피쿠 피쿠요로 !",S05
1688,"앵귀시드 언메이킹",D22
1689,"미토츠다이라",D16
1690,"마리아",D21
1691,"립톤 스트라이크",S21
1692,"알레그로 콘 뿌오코 - FULL SONG -",D25
1693,"디 엔드 오브 더 월드 ft. Skizzo",D17
1694,"굿바운스",C
1695,"프라임",S21
1696,"어나이얼레이터 메소드",D20
1697,"하우스플랜",D08
1698,"터키 행진곡",S17
1699,"엘리제",S16
1700,"일 더하기 일은 귀요미",S19
1701,"네이팜",D22
1702,"안녕 윌리엄",S19
1703,"히페리온",S14
1704,"배니쉬",D13
1705,"실버 비트 feat. ChisaUezono",S13
1706,"디멘트 ~에프터 레전드~",D26
1707,"고딕 레조넌스",D21
1708,"또다른 진심",D09
1709,"스텝",S17
1710,"소서리스 엘리제",C
1711,"테일즈 오브 펌프니아",S09
1712,"블랙 드래곤",S21
1713,"슈퍼 카프리시오",S19
1714,"캐논 X.1",S21
1715,"테이크 아웃",S07
1716,"몽키 핑거즈",S15
1717,"니힐리즘 - 어나더 버전 -",S15
1718,"위치 닥터",D23
1719,"유령의 축제 2 (Sneak)",S18
1720,"팝 시퀀스",S11
1721,"헬릭스",S16
1722,"포세이돈 - SHORT CUT -",S18
1723,"킵 온!",D21
1724,"레미니센스",D17
1725,"비",D24
1726,"이그니스 패터스(DM Ashura 믹스) - SHORT CUT -",S21
1727,"날아올라",D19
1728,"레이브 언틸 디 어스 엔드",S15
1729,"사라반드",D11
1730,"인피니티",S18
1731,"러브 이즈 어 데인저 존",D17
1732,"스마일 다이어리",S16
1733,"여래아",S08
1734,"캐논 디",D12
1735,"미스터 라푸스",S05
1736,"돌리 키스",D21
1737,"인피니티",D19
1738,"탄탄멘",D13
1739,"퀸 오브 더 레드",S12
1740,"슈퍼 스타일린",S17
1741,"헬파이어",S11
1742,"아발란치",S11
1743,"데사파레세르",S22
1744,"유 갓 미 락킹",D17
1745,"레퀴엠",D23
1746,"저스트 홀드 온 (To All Fighters)",D15
1747,"하트 래빗 코스터",D22
1748,"비트 오브 더 워 2",S21
1749,"스프레이",S04
1750,"레이디버그",D14
1751,"갓 모드 feat. Skizzo",D09
1752,"이스케이프",D26
1753,"프라임 타임",D23
1754,"까랴위사따",S20
1755,"네오 카타르시스",D27
1756,"웨딩 크래셔",S21
1757,"체이스 미 - FULL SONG -",S19
1758,"하트 래빗 코스터",D13
1759,"에프 에프 에프",S22
1760,"러브 이즈 어 데인저 존(Cranky 믹스)",D16
1761,"파파시토 (feat.  KuTiNA)",D19
1762,"다람쥐 헌 쳇바퀴에 타고파",S11
1763,"테일즈 오브 펌프니아",D21
1764,"디그니티",S04
1765,"유니크",S16
1766,"러브 이즈 어 데인저 존 pt.2 - SHORT CUT -",D23
1767,"오블리터레이션",S15
1768,"레미니센스",S18
1769,"파이널 오디션 에피소드 1",D23
1770,"잣",D23
1771,"차이니즈 레스토랑",S16
1772,"인디스트럭터블",S12
1773,"실루엣 이펙트",S18
1774,"슈브 니구라스",D23
1775,"패러독스",S23
1776,"HTTP",D19
1777,"레이디버그",S14
1778,"클루",D20
1779,"스타트 온 레드",S19
1780,"어웨이크닝",S19
1781,"천년이 지나서",S19
1782,"듀얼 레이싱 <레드 vs 블루>",D21
1783,"우츠시요 노 카제 feat. Kana",S20
1784,"아드레날린 블래스터",C
1785,"그녀는 피자를 좋아해",D23
1786,"포스 오브 라",S17
1787,"러브 이즈 어 데인저 존(Cranky 믹스)",S14
1788,"파이널 오디션 2",S18
1789,"위치 닥터",D19
1790,"스마일 다이어리",D19
1791,"아이올라이트 스카이",S10
1792,"베들램",S15
1793,"파이어 오브 데스티니",S20
1794,"요그 소토스",S16
1795,"아리랑",S19
1796,"팬텀",S13
1797,"더 레버리",S19
1798,"유 갓 미 락킹",S09
1799,"데사파레세르",D19
1800,"파이어 누들 챌린지",D25
1801,"트위스트 오브 페이트 (feat. Ruriling)",C
1802,"데인저 & 데인저",S19
1803,"클루",S16
1804,"불카누스",S22
1805,"테프리스",D20
1806,"파괴",S12
1807,"요로피쿠 피쿠요로 !",S15
1808,"스타더스트 오버드라이브",S18
1809,"오벨리스크",D17
1810,"러브 이즈 어 데인저 존 2 Try To B.P.M",D23
1811,"로키",S12
1812,"마이 드림즈",S19
1813,"타이밍",D19
1814,"윈터 - SHORT CUT -",S06
1815,"오르비트 스테빌라이저",S21
1816,"유령의 축제 2 (Sneak)",D17
1817,"터키 행진곡 -미니멀튠즈-",S17
1818,"위치 닥터 - SHORT CUT -",S14
1819,"키메라",S19
1820,"하드코어 오브 더 노스",D15
1821,"더 레볼루션",D19
1822,"알레그로 콘 뿌오코 - FULL SONG -",D21
1823,"브링 백 더 비트",S17
1824,"레이디버그",C
1825,"아발란퀴엠",D25
1826,"데인저 & 데인저",S16
1827,"러브 이즈 어 데인저 존(Cranky 믹스)",S17
1828,"사월",D21
1829,"헤스티아",S19
1830,"크리스마스의 기억",D15
1831,"싸이클링!",S19
1832,"배니쉬",S06
1833,"팬텀 -인터메조-",S16
1834,"배드 애플!! feat. Nomico",S01
1835,"요그 소토스",S17
1836,"아드레날린 블래스터",D19
1837,"레드 스노우",S11
1838,"헬릭스",S18
1839,"클레마티스 랩소디아",S15
1840,"진공 청소기",S16
1841,"스타드림 (feat. Romelon)",C
1842,"셀피쉬니스",S17
1843,"스켑틱",D14
1844,"이미지네이션",S12
1845,"1949",D26
1846,"코스믹 레일로드",D13
1847,"굿 나이트 - FULL SONG -",S24
1848,"파이널 오디션 에피소드 2-2",D23
1849,"라크리모사",D09
1850,"얼티메이텀",D27
1851,"타임 어택 <블루>",D16
1852,"라이크 미",S06
1853,"비",S19
